Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Document ChEMBL ID,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Properties,Action Type
CHEMBL332102,,None,202.3,0,2.55,3g,c1cc2c(cn1)C(N1CCCC1)CCC2,Ki,>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1146789,CHEMBL751860,Affinity for nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL123935,,None,176.26,0,2.02,3c,CN(C)C1CCCc2ccncc21,Ki,=',330,nM,6.48,,,UO_0000065,36.77,0.68,4.46,40.18,0,CHEMBL1146789,CHEMBL883546,Affinity for nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL119939,,None,148.21,0,1.42,3a,NC1CCCc2ccncc21,Ki,>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1146789,CHEMBL883546,Affinity for nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL71486,,None,204.27,0,1.69,10,COc1cc2c(cn1)C1NCCC1CC2,Ki,,,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1146789,CHEMBL751861,Affinity for nicotinic acetylcholine receptor alpha4-beta2; NA = Not active,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL345732,,None,181.26,0,1.17,"2, AXPQ",C[N+](C)(C)CCOc1cccnc1,Ki,=',0.5,nM,9.3,,,UO_0000065,51.31,0.98,8.13,42.05,1,CHEMBL1146864,CHEMBL870982,Binding affinity at alpha4beta2,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL149808,,None,146.19,0,0.65,5,CNCC#Cc1cccnc1,Ki,=',2285,nM,5.64,,,UO_0000065,38.59,0.7,4.99,22.64,0,CHEMBL1147409,CHEMBL751865,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL328429,,None,192.26,0,1.56,(table 2) Scaffold A,c1cncc(OCCN2CCCC2)c1,Ki,=',212,nM,6.67,,,UO_0000065,34.71,0.65,5.11,26.32,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL112221,,None,152.2,0,0.68,(table 2) Scaffold A,CNCCOc1cccnc1,Ki,=',35,nM,7.46,,,UO_0000065,48.99,0.93,6.78,21.83,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL54860,,None,160.22,0,1.04,6a,CNCCC#Cc1cccnc1,Ki,=',113,nM,6.95,,,UO_0000065,43.36,0.79,5.91,27.88,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL357101,,None,122.17,0,0.8,(table 2) Scaffold B,CNCc1cccnc1,Ki,>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL148489,N-(3-PYRIDYLMETHYL)PYRROLIDINE,None,162.24,0,1.68,(table 2) Scaffold B,c1cncc(CN2CCCC2)c1,Ki,=',30,nM,7.52,,,UO_0000065,46.37,0.86,5.84,46.64,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL151983,,None,200.28,0,1.92,6d,C(#Cc1cccnc1)CCN1CCCC1,Ki,>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,"1, Nicotine",CN1CCC[C@H]1c1cccnc1,Ki,=',2.1,nM,8.68,,,UO_0000065,53.49,0.99,6.83,53.8,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL132966,RIVANICLINE,2,162.24,0,1.7,3,CNCC/C=C/c1cccnc1,Ki,=',25,nM,7.6,,,UO_0000065,46.86,0.87,5.9,30.51,0,CHEMBL1147409,CHEMBL751865,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL57912,,None,180.25,0,1.41,(table 2) Scaffold A,CCN(C)CCOc1cccnc1,Ki,=',22,nM,7.66,,,UO_0000065,42.48,0.8,6.25,30.2,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL151817,,None,189.28,0,1.53,6e,C[N+](C)(C)CCC#Cc1cccnc1,Ki,=',470,nM,6.33,,,UO_0000065,33.43,0.62,4.8,49.09,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL60792,,None,150.22,0,1.53,(table 2) Scaffold B,CCN(C)Cc1cccnc1,Ki,=',28,nM,7.55,,,UO_0000065,50.28,0.94,6.02,46.82,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL345732,,None,181.26,0,1.17,(table 2) Scaffold A,C[N+](C)(C)CCOc1cccnc1,Ki,=',0.5,nM,9.3,,,UO_0000065,51.31,0.98,8.13,42.05,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL150948,,None,188.27,0,1.77,6c,CCN(C)CCC#Cc1cccnc1,Ki,=',1770,nM,5.75,,,UO_0000065,30.55,0.56,3.98,35.66,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL146956,,None,159.23,0,1.65,7,CNCCC#Cc1ccccc1,Ki,=',,nM,,,,UO_0000065,,,,,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL61616,,None,166.22,0,1.02,(table 2) Scaffold A,CN(C)CCOc1cccnc1,Ki,=',21,nM,7.68,,,UO_0000065,46.19,0.87,6.66,30.28,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL348693,,None,151.23,0,1.29,(table 2) Scaffold B,C[N+](C)(C)Cc1cccnc1,Ki,=',110,nM,6.96,,,UO_0000065,46.01,0.86,5.67,53.98,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL331904,,None,136.2,0,1.14,(table 2) Scaffold B,CN(C)Cc1cccnc1,Ki,=',540,nM,6.27,,,UO_0000065,46.02,0.86,5.13,38.86,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL347558,,None,194.66,0,1.7,6f,CNCCC#Cc1ccc(Cl)nc1,Ki,=',154,nM,6.81,,,UO_0000065,35,0.72,5.11,27.34,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL150893,,None,174.25,0,1.38,6b,CN(C)CCC#Cc1cccnc1,Ki,=',510,nM,6.29,,,UO_0000065,36.11,0.66,4.91,39.01,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL150421,,None,148.21,0,1.31,4,CNC/C=C/c1cccnc1,Ki,~',6000,nM,,,,UO_0000065,,,,,0,CHEMBL1147409,CHEMBL751865,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL147446,,None,190.25,0,1.05,6g,CNCCC#Cc1ccc(OC)nc1,Ki,>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1147409,CHEMBL756125,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2 from rat brain homogenates,B,BAO_0000221,tissue-based format,None,CHEMBL3638188,Brain,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL300184,,None,162.24,0,1.46,3,CN1CCCc2ccncc2C1,Ki,>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL55114,,None,192.26,0,1.48,7,Cc1cnoc1CC1CN2CCC1C2,Ki,=',0.3,nM,9.52,,,UO_0000065,49.53,0.93,8.04,32.53,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL292428,,None,206.29,0,1.87,6,Cc1cnoc1CC1CN2CCC1CC2,Ki,=',3.2,nM,8.49,,,UO_0000065,41.18,0.77,6.62,29.02,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,1,CN1CCC[C@H]1c1cccnc1,Ki,=',2,nM,8.7,,,UO_0000065,53.62,0.99,6.85,53.93,1,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL52133,,None,148.21,0,0.77,4,c1cc2c(cn1)CCNCC2,Ki,=',47,nM,7.33,,,UO_0000065,49.44,0.91,6.56,29.41,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL292813,,None,148.21,0,1.12,3,c1cc2c(cn1)CNCCC2,Ki,>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL54860,,None,160.22,0,1.04,5,CNCCC#Cc1cccnc1,Ki,=',58,nM,7.24,,,UO_0000065,45.17,0.82,6.2,29.04,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL54902,,None,208.69,0,2.34,2,Clc1ccc(C2C[C@@H]3CCC2N3)cn1,Ki,=',0.05,nM,10.3,,,UO_0000065,49.36,1,7.96,41.34,0,CHEMBL1147508,CHEMBL751866,Binding affinity towards nicotinic acetylcholine receptor alpha4-beta2,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Homo sapiens,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL6623,EPIBATIDINE,None,208.69,0,2.34,(+/-)-I-Epibatidine,Clc1ccc(C2CC3CCC2N3)cn1,Ki,=',0.063,nM,10.2,,,UO_0000065,48.88,1,7.86,40.93,1,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL55138,,None,276.08,0,1.38,I-A-85380,Ic1cncc(O[C@H]2CCN2)c1,Ki,=',0.062,nM,10.21,,,UO_0000065,36.97,1.16,8.83,29.89,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL920,CHOLINE,0.5,104.17,0,-0.32,Choline,C[N+](C)(C)CCO,Ki,=',37000,nM,4.43,,,UO_0000065,42.54,0.86,4.75,21.91,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL14,CARBACHOL,4,182.65,0,-0.21,Carbachol,C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,=',590,nM,6.23,,,UO_0000065,42.32,0.85,6.44,11.91,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL47814,DIMETHYLPHENYLPIPERAZINIUM IODIDE,None,318.2,0,1.58,DMPP,C[N+]1(C)CCN(c2ccccc2)CC1.[I-],Ki,=',90,nM,7.05,,,UO_0000065,36.83,0.69,5.47,217.46,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL59986,,None,164.21,0,0.82,A-85380,c1cncc(OC[C@@H]2CCN2)c1,Ki,=',0.14,nM,9.85,,,UO_0000065,60.01,1.12,9.03,28.85,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL667,ACETYLCHOLINE,4,146.21,0,0.26,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Ki,=',45,nM,7.35,,,UO_0000065,50.25,1,7.09,27.93,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL497939,CYTISINICLINE,3,190.25,0,0.56,Cytisine,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,Ki,=',1.5,nM,8.82,,,UO_0000065,46.38,0.86,8.26,25.93,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,(-)-Nicotine,CN1CCC[C@H]1c1cccnc1,Ki,=',12,nM,7.92,,,UO_0000065,48.82,0.9,6.07,49.11,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL6623,EPIBATIDINE,None,208.69,0,2.34,(+/-)-I-Epibatidine,Clc1ccc(C2CC3CCC2N3)cn1,Ki,=',0.15,nM,9.82,,,UO_0000065,47.07,0.96,7.48,39.42,0,CHEMBL1147509,CHEMBL756126,Binding affinity towards rat Nicotinic acetylcholine receptor alpha4-beta2 expressed in HEK293 cells using [3H]EB as radioligand,B,BAO_0000219,cell-based format,Rattus norvegicus,None,None,HEK293,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,CHEMBL3307715,,
CHEMBL56045,,None,555.64,2,8.25,6d,Clc1ccc(C2CC3CCC2N3CCCCCCCCCCN2C3CCC2C(c2ccc(Cl)nc2)C3)cn1,Ki,=',21.6,nM,7.67,,,UO_0000065,13.8,0.28,-0.58,23.76,0,CHEMBL1147511,CHEMBL756124,Binding affinity towards Nicotinic acetylcholine receptor alpha4-beta2 using [3H]epibatidine,B,BAO_0000223,protein complex format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,"1, Nicotine",CN1CCC[C@H]1c1cccnc1,Ki,=',10,nM,8,,,UO_0000065,49.31,0.91,6.15,49.6,1,CHEMBL1147511,CHEMBL756124,Binding affinity towards Nicotinic acetylcholine receptor alpha4-beta2 using [3H]epibatidine,B,BAO_0000223,protein complex format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL417586,,None,443.42,1,5.12,6a,Clc1ccc(C2CC3CCC2N3CCN2C3CCC2C(c2ccc(Cl)nc2)C3)cn1,Ki,=',9.33,nM,8.03,,,UO_0000065,18.11,0.37,2.91,24.89,0,CHEMBL1147511,CHEMBL756124,Binding affinity towards Nicotinic acetylcholine receptor alpha4-beta2 using [3H]epibatidine,B,BAO_0000223,protein complex format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
CHEMBL6623,EPIBATIDINE,None,208.69,0,2.34,"2, Epibatidine",Clc1ccc(C2CC3CCC2N3)cn1,Ki,=',0.061,nM,10.21,,,UO_0000065,48.95,1,7.87,40.99,1,CHEMBL1147511,CHEMBL756124,Binding affinity towards Nicotinic acetylcholine receptor alpha4-beta2 using [3H]epibatidine,B,BAO_0000223,protein complex format,Rattus norvegicus,None,None,None,None,,,,CHEMBL1907596,Neuronal acetylcholine receptor; alpha4/beta2,Rattus norvegicus,PROTEIN COMPLEX,1,Scientific Literature,Bioorg Med Chem Lett,None,,
